ln_FDI,ln_TB,ln_EX,ln_IM,ln_RER_pos,ln_RER_neg,IPI_VN,IPI_World_diff,ln_WTI,ln_M2_diff,COVID
0.7398556557079556,0.15024148141524962,17.501827456535544,17.351585975120294,0.001475270163725284,0.0,111.6037241,-0.20751096533009328,4.379147493923038,0.0014131771205359023,0
0.7652296742449661,0.11500274915047606,17.581583827046334,17.466581077895857,0.0009732063293199644,0.0,111.9546917,0.2055490337825594,4.404277243608702,-0.00040850649406687367,0
0.7725307479713373,0.17230256602415012,17.635408888475652,17.463106322451505,0.0,0.014595243634504484,111.1785245,-0.02993886562046022,4.339640918177444,0.0009350813278388159,0
0.781740763534615,0.11908727728546187,17.51621126493215,17.397123987646687,0.0,0.014114726654844034,109.7209792,-0.2592367115977767,4.251917949326861,0.0010401418572008048,0
0.9838776020710365,0.09839219109478584,17.577314537806803,17.478922346712018,0.01842460754104991,0.0,110.0735006,0.6849902239475458,4.276527220481212,0.0005581473015543459,0
0.9881569646352488,0.07578187407100141,17.508984590817352,17.43320271674635,0.014482006946197501,0.0,111.6404469,-0.6415949660411813,4.24778070111149,0.0006786393205433505,0
0.9741493671684968,0.04571077566830539,17.55061185712831,17.50490108146,0.004451214003367454,0.0,113.0516927,0.7060968446012006,4.250208060053033,0.0020859317542756273,0
0.5075155515163542,0.16544963886056907,17.494398916894188,17.32894927803362,0.0,0.0019263963208153712,106.1785892,-0.7585434519551515,4.327306422473649,0.0008701532539689971,0
0.4877477667558154,-0.003945380619951117,17.432471445272643,17.436416825892596,0.004738619921647924,0.0,126.0516138,0.8129580772203604,4.270116942120293,-6.498947818611711e-05,0
0.512941583543306,0.07648009532414951,17.639517929578396,17.563037834254246,0.0019308248498735026,0.0,118.7558904,-0.3371518260485207,4.223030903183424,0.0009567883779535435,0
0.7943522241908869,0.06517717696106565,17.613044598821695,17.547867421860627,0.010538245502344168,0.0,120.3865611,-0.6194896486389934,4.15166962884137,0.0008728549062109181,0
0.8167541132466449,0.057848413185628944,17.648529922368777,17.59068150918315,0.002778301568351793,0.0,122.6062588,0.3728403568404759,4.129872568281246,0.0007968108817699715,0
0.825863053238455,0.11148986372110034,17.649681291628234,17.538191427907133,0.006179842966428595,0.0,123.4454723,0.2966909620262026,4.222004585374694,0.000661476871397948,0
0.849450256605343,0.09969880660262502,17.711543724571474,17.61184491796885,0.002033704969287342,0.0,122.2779626,-0.20870394760847955,4.225226615110005,0.0009188868295968433,0
0.8568901356326756,0.13172679264672013,17.731312932571033,17.599586139924313,0.0029416736805156773,0.0,122.7932178,-0.5906668628833267,4.172231100879172,0.0006165826093451621,0
0.8695412041891009,0.12337134758698294,17.715766765361217,17.592395417774235,0.0052625722434633815,0.0,125.0311634,1.245264302447302,4.158257887965753,0.0008858702439282773,0
1.0768461148756365,0.11192993479633932,17.704848410006836,17.592918475210496,0.0014453038738331259,0.0,122.7935161,-1.1338092788028775,4.109068957620483,0.000429112023527356,0
1.0843909768130893,0.08749642004836501,17.660718083951668,17.573221663903304,0.005617198060347661,0.0,123.8379093,0.4106562622423149,4.095344062555184,0.0006719659120992816,0
1.0739629751403204,0.021920023423987692,17.751765133133503,17.729845109709515,0.0015028742688016905,0.0,128.8706181,0.013729712281929096,4.059925635351641,0.0007091922564246289,0
